Car_ID,Gear_Slip_Frequency,Clutch_Wear_Percentage,Transmission_Temp,Axle_Wear_Score,Transmission_Remaining_Years
1,1,82.47635788247621,85.11263574943537,2.5374645921408883,5.126548728382449
2,1,29.45660021587501,88.40592419531283,0.6725867537160373,6.87058484891429
3,3,43.334476960399115,79.21432193788492,7.013198222856732,0.2
4,5,48.462145125589736,93.57798122583318,5.919877735547549,0.450589099241989
5,5,53.9939143215459,94.95368441173356,7.384553803876541,0.2
6,1,43.90460576543788,81.41656167068392,5.480847362735273,1.8834418936715716
7,3,38.11724460243442,123.59444958407656,2.49130507973065,3.064696166694019
8,6,64.5820905291024,104.30147477353933,1.8390998997326893,3.1818037425265806
9,5,48.846925526164206,110.40804219454913,7.002942940638511,0.2
10,1,12.188464441737283,98.29367586402559,8.225992839675632,3.4613374705487967
11,3,,78.23962804668136,2.9908949732162866,3.6435466591073205
12,1,43.76186395191504,91.26816743589313,2.143995098366839,7.264686603745577
13,0,23.935300089946267,79.75022504237215,1.7360419759939771,10.76918371257113
14,2,69.07508109977229,108.1554736967477,4.616578608548829,0.2
15,1,69.51365073579895,83.70000819563265,2.2012901374964224,6.547489359848969
16,4,8.001118224354792,74.80854355138273,4.6216372496865485,4.745774217041264
17,4,68.60394346987921,108.61597691094298,5.226206236028421,0.2
18,2,36.80512780002831,92.89792449649265,5.011200220525476,4.219992667351141
19,5,23.426918351604566,105.22314355708495,1.1845254942190688,3.9299907564410566
20,2,71.0036937880798,103.99080899016097,1.9454959219204557,5.3375932720418975
21,4,76.61060572262318,83.82039599196155,6.575519023019812,0.2
22,0,87.92249109012339,84.0936182496632,5.020036903684359,0.2
23,2,73.37495011934627,105.0271201516237,3.8459462761201504,0.7884332036843529
24,5,46.61361094302829,,6.658281259010277,0.2
25,4,33.089500602942394,101.44211535677985,3.146004485898348,4.218174058035695
26,3,31.557746042269443,104.34065143816734,3.4129185729486005,0.2
27,0,32.58929598870656,110.96245546482065,1.4812287459629012,7.288876466007843
28,3,47.65372293610207,98.77203799582082,1.8345079986926847,1.2699648142626847
29,4,37.55596402455681,97.59232147949878,4.70730412464497,2.774899014219598
30,2,24.590084502298318,115.82045823754356,4.831075252094733,2.782956899761221
31,2,75.52535308997513,87.23591472652741,3.9471378950625473,3.0743711987957907
32,4,26.467080185347974,104.8272198418463,2.2222226479064378,3.570768751505934
33,4,43.32555526028967,104.36368108611637,5.894879873221605,0.4956061464729542
34,2,21.943916132965725,88.30174294759502,3.576715672218077,1.781679346754916
35,1,16.3037367383029,66.94204918848911,1.0601735770433889,7.143923858767845
36,3,84.80281649392357,60.42295567777244,2.5631636809803697,7.586005562379977
37,2,37.09531335273443,105.76873605091492,2.5061168589010236,5.569967836436337
38,1,10.376891800402783,98.52394220510375,1.758080988207198,6.716277020433997
39,2,16.486925312095096,67.87598035402796,4.5877019377859245,6.2343301530657245
40,2,34.270566080686024,91.4428381233052,4.428256465070649,5.399738566280776
41,3,22.76027468566788,88.98881482974679,3.493297634793317,8.516704098645052
42,1,33.255075036140624,112.66236764703598,3.8375983768583426,4.3928259465729
43,3,55.32724237582427,72.77064789046533,4.233207998733209,5.262719380343262
44,5,55.318061853617515,84.92519000052624,2.4206982785596667,0.2
45,2,11.45352923106149,93.65406070645716,3.349465951808482,2.005083598048908
46,2,47.160909826557976,79.21582604261228,5.678984372992295,4.831518747696682
47,3,23.518063965380996,91.32868064797323,1.1898108757072006,6.5354631045724725
48,4,25.11014790462794,77.39169013033604,3.9112208880561026,4.017807994691123
49,5,31.574856480657708,60.0,1.7239466245810258,2.687725902112915
50,2,34.71206936112621,93.946178601319,3.703597200715671,4.9502643156023325
51,4,47.079153592669364,87.32867920404148,3.9152970851313245,0.7374443877434078
52,5,,86.34988675206954,5.077680495839164,1.9147520060682872
53,1,56.885379689018045,,3.010987141497198,3.999982683267612
54,1,42.954206584291555,82.09266363612038,8.507899933987362,0.2
55,3,42.020402274312254,102.01766912077672,2.716066600507822,2.3825108732060385
56,2,32.43771648339879,78.47464383387421,5.922254492323821,1.4644694201097381
57,4,40.31402755689057,112.93683487586866,1.8528150348985974,3.6808933438761473
58,4,,122.85025846339153,1.4342910188270612,1.1992373621947774
59,4,51.15723786001964,89.75494717050087,5.0427685012357095,2.283945532687906
60,5,63.381932469635785,97.90262311835933,2.945766122285416,2.0073430434065482
61,5,15.654539785247534,85.76651643443039,0.48390036819711246,10.608098865591888
62,3,6.14171668556907,101.06023384065706,3.636583544318065,6.251387183251317
63,4,90.8297208738545,99.8601706315225,6.838582714548314,0.2
64,1,67.114061455542,82.19423585187081,4.928582286032912,4.096962184433528
65,2,53.75600745686824,84.45933255048475,4.595384687858991,1.1361814218500101
66,3,36.46668845006914,105.06249072129846,1.6435172120143204,5.512676536556524
67,5,33.79955441431533,95.19024563791143,5.473818010142696,0.2
68,4,,78.2046565701215,7.362523003627034,1.2649702778991505
69,2,6.618209709172021,92.39997750125333,7.642794044649165,1.566499341408745
70,5,23.249916718538984,89.1928257281055,3.1323896539585254,0.2
71,2,14.66223746392549,104.78183810445785,1.5690913071045163,5.149022070580138
72,2,64.95940566739408,101.33503627369868,5.475061864955294,2.1267913024632508
73,4,58.07885354133041,82.98515468045247,2.697909042698891,4.133433128853998
74,1,28.52270739289342,100.71580521129493,6.745541914201314,1.473497988222246
75,1,41.27901209611126,78.80402498827411,6.125192193483178,5.67418640403916
76,2,,68.6804946939886,6.121593909836534,5.073863301635447
77,6,48.105488473443856,126.35276740737096,6.2868251366293935,0.2
78,3,30.422763955175064,97.41008869090685,6.767481879348647,1.520279443387846
79,3,30.056849372682944,109.86073935019178,3.3880333595888734,5.099387803525582
80,3,31.490744577865215,98.98856501789174,6.061127767616018,0.2
81,4,,109.93605611072057,2.1038833011257347,2.1927587293459707
82,1,25.290672301852723,92.8159827034219,1.5808528218116649,8.296789109811373
83,5,17.459428295120073,66.8689481853227,2.6655476661245805,5.3216249746573965
84,3,61.833641828004694,89.42823839058157,5.106176606541935,4.365057702767636
85,0,31.339502693061323,,2.6033502934847648,5.268737114359529
86,4,27.27250000199057,82.18041111140661,2.3539128704287626,4.4076831503902385
87,3,90.5158002364451,96.74128636312537,5.135110303465622,0.2
88,7,28.797662404485514,93.5715105206648,2.6213663618846046,0.5981095084944972
89,1,57.78886886578394,60.0,2.485423978783963,6.769354140981982
90,2,49.767033531234986,86.54999271878036,7.3089724307750945,0.2
91,3,19.909532063883812,83.71773852399265,2.5048215199429036,7.710041868828102
