Car_ID,Brake_Pad_Wear,Brake_Fluid_Level,Suspension_Stiffness,Shock_Absorber_Condition,Brakes_Suspension_Remaining_Years
1,20.976967651977258,67.44161663798145,6.685030188576578,2.186801711504078,0.2
2,9.004930989906905,81.50982911003165,2.92603034783855,1.4119237829211075,0.2
3,43.88786936577838,41.301210596245355,6.19383585539132,0.6358200780184979,0.2
4,48.99128235728711,87.86664815311642,2.041246935754787,5.0602234254618335,0.2
5,14.889568293282949,,2.650633798206295,8.705579863931078,0.41030119924864045
6,24.650772480860258,38.03024270057905,2.2585564362568817,4.3172288345402245,0.2
7,23.016888753231203,31.808815547400265,5.272724897568928,1.8042831975199316,0.2
8,65.13447770113004,77.36816997076326,4.383836796218167,7.163372255716533,0.2
9,11.19816949808222,8.944071761359494,8.595162320430738,4.520040192054855,0.2
10,30.06895834116685,52.70635462844213,7.6076403368053995,4.9833146474098,0.2
11,56.44800815742267,59.10117943720107,6.00308247476026,1.0562913471606756,0.2
12,67.01274049548115,53.277754654552304,6.1093622417675135,3.7731929035226575,0.2
13,61.57810188973817,57.14730288582347,7.6693707002616645,1.6691745840263175,0.2
14,65.87474518722757,73.46213431739473,6.218042143210113,6.95654989762277,0.2
15,16.29801157407249,49.740715165932905,6.81453865444778,8.79890542468321,1.7006403598139994
16,44.16843882808737,52.06167203024248,5.252300364461103,6.649714355066757,0.2
17,76.31581906070943,37.20285674266633,5.751350226200947,2.5510312721486113,0.2
18,,30.319258090171925,4.165657303378699,8.947554591077136,0.2
19,41.75910637215722,50.00571813882891,5.162946639022772,5.951564277432651,0.2
20,,63.968428928241885,6.176436987242315,4.5377231751526725,0.2
21,28.524149896808233,63.56609139584203,8.377657994396337,0.48870389473142584,0.2
22,,65.32307772519353,2.1243817678492185,6.30383474212894,0.2
23,32.99104730475489,27.92134562347312,8.936223020107061,4.809397491643341,0.2
24,22.913918272851536,68.74786079935534,7.411603350255071,4.389670568905825,0.2691074081950372
25,54.75873190589581,87.88908772207799,6.532145594285658,6.470145528734179,0.5888922393420852
26,15.256523792029611,39.369760487925944,6.535948609053,9.569054891726358,0.2
27,29.49960549341788,81.74836221009983,6.399747366561746,5.515632606151174,0.8545124202687355
28,14.454139789602577,28.173025762546512,3.075492116614237,0.8202298195585743,0.2
29,41.886434557972926,22.85987956944918,4.449586022197705,4.019667287023994,0.2
30,41.23884061114404,82.19111468344711,5.489594178573355,4.931656932248636,0.2
31,60.040527158522806,13.019776285776357,8.134000869211906,5.922743336589697,0.2
32,95.070719467027,64.85284341548838,2.6069086010259173,4.127715893096478,0.2
33,61.475940557818795,14.551911392629279,3.7883954367790458,4.029728682960692,0.2
34,67.90334478462164,66.58451796745369,8.046525106236892,8.700618307028927,2.4884652096696813
35,90.68807185150453,87.4136179445378,,0.30075279624954465,0.2
36,16.524606307265028,90.76083744663272,4.08348517111694,7.934796172788242,1.986369139612847
37,33.612752244671526,60.824144494952414,1.2329611778854697,6.6768202097702645,0.2
38,12.126426914634452,44.44814945576828,7.820950122930544,5.7046320271573725,0.2
39,75.05458300232158,14.081022799377482,8.832044882837476,8.327563582517287,0.5278791141394596
40,29.377468242967815,89.90049281836086,5.343240654582388,4.141335045952054,0.2
41,45.32093047638813,56.619628689818924,3.918011243374871,1.473474988888116,0.2
42,65.64415566578054,71.34816339708318,3.9790526763470178,7.569767452765874,0.2
43,65.54248564476309,64.58341270286093,8.368475897905084,6.19021215278593,0.9030809855318636
44,51.43371836208629,75.24690024688555,2.9377937991842162,6.688028431908516,0.2
45,57.07992858816971,34.294799073921,4.975615415415265,7.82974311652001,0.2
46,65.14521663087183,55.70423077908493,5.799919582714731,5.587019077149016,0.2
47,37.44491739067826,44.2378950438278,6.099789442758464,8.993268696937344,0.2
48,8.12487271073957,13.428525486488185,9.536437656122445,7.86267963383167,1.3716286563963298
49,76.67615166559102,69.09959797230901,7.433696368109835,1.4649817734820751,0.2
50,,80.43203424800524,4.521770413395217,7.541718281561385,0.2
51,66.91278004348277,81.08481376924375,3.1512516898198593,4.721520394894451,0.2
52,49.515453324059294,,5.375672298822501,3.0954066808994525,0.2
53,24.712182273042487,24.013774741112957,0.9406631838570673,7.391387446435194,0.2
54,85.14748998684883,27.678392773533233,2.2473901027003285,3.2392665594251784,0.2
55,90.26809638592742,77.0548478139063,7.015194611618582,9.661775192116608,1.342594409358289
56,18.381654620489073,30.998508056535023,5.7253245726800035,5.69102670917416,0.2
57,49.288129402260466,64.20899959516363,8.170625652890523,3.709003653059983,0.2
58,13.425296607033246,83.57573026810451,1.6736624630742996,1.4002012234066719,0.2
59,52.82380005165632,93.74120936422482,4.369895561275205,8.582787913626374,0.5927037819150273
60,25.150001284347358,30.229700323772935,9.208859155124504,3.12607392131405,0.2
61,66.68242724575548,40.54266063639822,3.951152239055374,7.13452707794294,0.2
62,29.813663209872427,64.33849563914048,7.007135969808484,6.883719478540181,1.4376188430639778
63,13.548696422037205,67.78755098276461,,4.4657635768389445,0.2
64,24.497726070830154,35.780624747030174,6.307229449328303,2.9550481771448007,0.2
65,81.77731669805935,32.96745969152507,3.09237800575937,5.751149361939534,0.2
66,12.380046223165413,31.71640599715353,9.003331645840252,5.118705365294057,0.22744889859941644
67,21.701709924898,63.11507400702629,9.359310548361975,4.40062874040983,0.9237582619959703
68,10.198694510819845,10.851150782423769,6.133545073504829,2.0347905403783577,0.2
69,,33.22167946524389,5.707912305414398,6.416858123959846,0.2
70,27.273570348615962,65.81222123272586,6.248574037112904,7.043903585381717,0.5456357871021158
71,,28.329192374798893,4.212007259899987,7.369580257577276,0.2
72,16.44137074853868,41.50816655206649,3.3191554732378536,8.57172426540423,0.2
73,59.70724828972212,32.861937605112004,3.0847533028469525,3.7621487840894474,0.2
74,60.26081280047829,9.33133950190836,8.38666685261806,5.744305220962099,0.2
75,34.823497422203445,81.07697592559725,6.585932240201318,8.977562295921961,3.9661065738984504
76,84.30490609337431,53.919423899740984,7.576285091082284,5.039189799560883,0.2
77,66.4614446155806,86.15558948225103,1.610735934950892,4.982203538740614,0.2
78,28.585808517275957,39.81959517219219,2.720284403938172,4.639848589283026,0.2
79,,46.067319059781894,5.416221079283287,9.027585576261787,0.2
80,,,5.074522756841051,2.9592947729336903,0.2
81,,70.09181447728118,3.905669523108747,6.834095944157166,0.2
82,38.48431479142212,49.47815985080927,0.29502806700559003,6.818248738126536,0.2
83,84.15730430026207,81.28788708180126,7.458197654790645,4.342604872872893,0.2
84,39.76200759544676,,7.889120412103323,7.551995473169907,0.2
85,,61.321949087593396,1.811498578024449,9.29471107375062,0.2
86,72.50918781937442,62.1880578545272,6.912671975828106,4.6532598517158315,0.2
87,44.820336180516314,50.298997517979124,4.986188485635401,1.815425040319927,0.2
88,17.420867535401026,92.15071309262962,4.105161275049318,1.5409671745361968,0.2
89,52.93583024991461,13.5477422425685,5.233748460870653,2.0537097057818308,0.2
90,34.07447924822915,53.055309063896686,,6.860783123611379,0.2
91,59.55146350169341,14.617401450184463,5.537491378820217,7.065188621049724,0.2
92,81.23746145255892,42.748886830139334,5.735145499198392,2.6864312295211352,0.2
93,29.675546916717092,75.90786366297985,6.033285118394883,6.790568525213475,0.4570652650693072
94,23.339572779301633,44.28139319747555,2.867584820668595,8.823402970940453,0.2
95,28.291786148409333,79.95971566165692,2.5795904740377944,8.290490897618227,0.2
96,12.972711490089194,81.3034078052438,2.0920827498285606,6.9226393801616055,0.2
97,80.55960963974665,72.00360483608041,7.084528579676793,6.8746579826986265,0.2
98,68.13351794467475,70.24824491776293,4.809594513851666,3.7529351680505165,0.2
99,66.21188971282108,41.14104450284216,5.6217760202672284,5.241137125269021,0.2
100,9.97656412961538,82.55458759895893,3.7508934515982997,7.6667369404288035,0.3532160922118547
101,62.86134949119202,46.12323865044214,5.036699918905367,5.03842597819353,0.2
102,62.951326104606785,22.046641036735533,4.886462683520173,3.3136175592527346,0.2
103,73.5905130001961,57.37630013708485,1.1456922661821216,3.4057967475280293,0.2
104,41.94378245282566,,7.204104416183183,7.806660381996306,0.2
105,18.551148874960344,60.54817919479086,4.858697328158948,5.507125417242911,0.2
106,68.35570246770939,54.22072676305748,5.9209410512358565,2.9102501713853615,0.2
107,42.65394488697152,71.18543555057505,8.246848208363767,5.124812369056283,0.38101759705343485
108,69.6378223322665,47.3479304371755,3.362993845788585,5.499679547748677,0.2
109,36.723357033738935,56.85846338526671,5.484293812426087,5.040037326086989,0.2
110,49.75253248616214,36.1530047299642,1.4581656770879157,4.881799550111458,0.2
111,83.46714386915724,41.19346680374563,3.084281940364942,4.075595406698948,0.2
112,22.598897212656713,25.426552264692624,2.3220595097055865,5.136810364925869,0.2
113,33.73094021103306,32.062702628565646,6.246184420174277,7.605355636570383,1.3158630734905317
114,80.91759005800564,51.322028997712735,4.012208386954641,4.3494993384417215,0.2
115,44.84652846237352,86.23883039404532,7.0903185888340206,5.182761130728238,0.2
116,31.237065714593683,84.89554437457379,6.393790636286004,1.0295625558188468,0.2
117,77.4559835549405,94.207934239582,6.9393176788272894,6.622349699444311,0.27116774403381166
118,38.71559927864102,45.7462104218609,6.68906577979072,5.680480651875921,0.2
119,10.753385831630162,45.06419403583858,,2.6502245772765183,0.2
120,30.478536968335874,32.224383890542605,4.349327227412961,6.937802311354152,0.2
121,58.708469190322944,13.814613108024096,4.6287563783012935,7.517494571111493,0.2
122,45.781092362567236,26.750571831021002,8.114399320126562,4.932677705045255,0.2
123,83.20734166666728,90.67454405808252,2.8335175703954514,1.1505468428113728,0.2
124,56.98940484116319,72.50203511296878,7.163958918379482,5.109838797303179,0.3607149133698049
125,27.91973291000791,70.11236908986305,5.744562049403282,3.489650676238859,0.2
126,74.70167588558402,83.14393076522869,6.004284237348045,5.899732194712795,0.2
127,6.299771029895933,51.68088595189565,2.031935100038952,6.603099872696143,0.2
128,65.07236308766403,89.71493075605386,6.82051943894045,4.953552628573439,0.2
129,73.7488676466291,28.741042945162693,3.0173606470870724,7.363244698388662,0.2
130,46.00957794272089,14.34547496809159,5.55019757730282,4.234864511860569,0.2
131,64.39496193278244,46.85423881016141,8.31129189702936,5.593146255980735,0.2
132,70.41618381713076,65.99532170999943,2.8823696354429504,4.49144590828965,0.2
133,51.8537409695629,93.13439354009586,1.1924525664145722,5.070694653765805,0.2
134,68.86143756869453,72.00211910555339,3.4241394648298007,5.541436241047331,0.2
135,18.09549329294377,8.009802813001606,3.3437883046528425,6.251112059091877,0.2
136,13.17672305222466,43.735754580907525,6.433779807635421,8.34958507361415,2.8996199662904942
137,69.13026956641481,30.534675748533406,4.83083526596295,3.435046610320212,0.2
138,74.00006751830126,90.35684070574526,7.635117948282692,6.537505916205739,0.4831710104836982
139,57.91754237883977,11.802482903822957,3.87341629035879,2.8740145728855477,0.2
140,38.90069081303331,61.36888103891258,1.380486568046809,6.449487450993303,0.2
141,63.933638977701904,20.35096391794717,7.334156529207277,4.6820006785848545,0.2
142,29.699307510445866,40.32215558318079,5.918773137801292,3.958403637495423,0.2
143,81.28234254696675,27.087107686786844,8.858449187510454,2.0183653861938695,0.2
144,39.22719468517953,61.899630117821516,7.6398325724770055,7.339044304517802,2.027790351799341
145,41.95364315721882,84.43806588991222,8.084740862931262,4.3497721035350505,0.7501066719620866
146,32.50057944715689,34.11915588091398,8.67220146717591,3.1697139790713145,0.2
147,77.76629359746825,35.512238713782565,6.16532024264755,3.4897032741429856,0.2
148,41.70363216718097,35.51076074545682,8.161778078966393,3.812957237456203,0.2
149,66.6126720671947,66.89945346717924,6.234383517628583,7.576204644876076,0.8397214062511602
150,28.98003621513345,54.96127362479969,3.7175565976133984,1.3742054806031527,0.2
151,24.192532936562465,46.054318990311664,5.461971747855296,4.19721256100643,0.2
152,92.20917094944315,,2.284610332813449,3.920061464374462,0.2
153,48.10976702209799,39.04774437788515,3.5790608418390066,7.869028820432829,0.2
154,40.541368273973795,53.57932170865103,3.2221335950200207,3.6031542840915733,0.2
155,81.52754036788146,58.50295159735725,3.5901738226914395,7.643511735963613,0.2
156,79.40342081511373,57.55771049530951,6.707965774779704,7.95201244826368,0.2
157,21.168711113903917,94.6369060666229,3.8375519617352642,7.7381232969802385,1.7779785036549374
158,89.3333909016027,19.48973194997076,5.009467889393132,5.039559669238919,0.2
159,49.48452796255435,49.00351923507645,3.0292044618574177,2.7999438527093656,0.2
160,46.64352549105091,45.92898868872508,1.6792848516167398,7.613813550447045,0.2
161,74.14395209448931,51.52550691396064,1.992810052387648,3.978628759575849,0.2
162,62.03045724558606,74.6034161954916,1.848718961135951,0.8084895392738802,0.2
163,12.210543183856784,57.62499446824517,1.5742842681818985,1.1652220173340537,0.2
164,,55.27489543917255,4.786759034854909,4.8116366992357795,0.2
165,69.12324525976685,31.172326766298227,5.360216725471268,7.40186761697689,0.2
166,91.87418994492211,48.07393450161682,1.6044805343380897,7.614572232908836,0.2
167,38.609420038698666,37.255348586819956,6.620468774982199,6.781136405634508,0.2
168,88.05843284830073,,6.613778154773215,7.45357377773842,0.2
169,63.6539684802407,25.37679698773836,5.7757816331248035,2.683295390183159,0.2
170,69.32975250513392,78.58357938822336,4.359582438724575,7.036678274391717,0.2
171,87.6559679117858,74.99774404999687,2.5387318638404412,8.97591544089519,0.2
172,50.12298030293424,68.0713796885804,3.862943013250106,5.254470279994204,0.2
173,73.52844700751633,65.50740758885627,2.771755169123456,5.111015518418497,0.2
174,67.45674707039753,50.28003863555928,2.2533935268569127,7.652836308960019,0.2
175,93.6540580322567,53.149317386120444,5.163916991867059,5.107681238557792,0.2
176,53.210107051075184,49.61853606892632,3.42768270851815,7.239253819707279,0.2
177,35.43439814474339,26.67562204961338,4.062306693460016,5.356089589280048,0.2
178,46.838654328822805,51.87144134697667,4.108077760336207,7.3106977776760385,0.2
179,52.23508022507756,46.78684601874144,4.300049580449125,5.5377037749654,0.2
180,,29.005438765264223,1.6694241448164724,7.425591365505805,0.2
181,25.035583577547904,92.25154005478798,3.5219874088175054,8.255082242577204,0.2
182,41.84518289733628,81.40886011358782,2.5354368314935165,1.844564901340546,0.2
183,78.43809261228964,37.86512140669463,6.237516502472894,6.247617797010506,0.2
184,17.884228037017184,65.69085143845076,3.114453602770269,4.514475789343099,0.2
185,56.25554865574646,20.83465707272294,5.368400426667086,3.622159244443332,0.2
186,40.403113896338574,51.92057821253188,0.7992798093477689,2.806293250537395,0.2
187,51.378005351303926,71.43440611089794,3.442799549940339,0.8406023199744788,0.2
188,79.252976981801,52.43712223830384,7.131570958101774,8.801251988333455,0.2
189,29.610492188844546,82.02601923734537,5.6113929841787495,5.970904695341977,0.2
190,41.14105494887112,26.907567861814385,1.5253009666823356,7.528893268602922,0.2
191,48.832143755001276,36.72371255303244,7.854514101292901,8.559875690044771,0.2
192,39.79774911784404,47.18593249564683,6.061588028633679,5.864633394964015,0.2
193,50.54223721383283,29.568949821535973,7.922357891987582,1.0865330962367306,0.2
194,70.27243483757637,67.45361880014642,6.2284628892389495,1.7668557466968764,0.2
195,86.90248281412697,52.69044322527847,6.463328670444781,6.4613569037933924,0.2
196,46.82077872601363,43.522698611283815,,2.4441437487674857,0.2
197,51.177408023483586,37.67832700629726,6.614198255669414,0.5472369945246757,0.2
198,15.551450400418162,22.11200288615091,4.287986337161294,4.20281455556022,0.2
199,65.12351809746679,63.4644863125572,5.101292767814001,5.792011012542463,0.2
200,40.96602915814568,33.885757808680424,2.6861784035527014,6.573037333134776,0.2
201,48.38571862598631,85.75270039986282,3.2619851760902305,2.3854628118062586,0.2
202,6.162710494019724,17.149972977330926,2.40385303110924,5.347741996091036,0.2
203,,79.09988860863604,7.3237993442224205,2.2271388174258413,0.2
204,20.97038636475297,10.162200729739961,3.829087850144839,5.054582576912454,0.2
205,61.07929065428985,69.07684817265049,1.6976610408841926,7.368315921676331,0.2
206,54.65487610292896,51.022324940371,8.13879564838926,3.1909527055543583,0.2
207,80.7281319841619,76.22546048093646,8.012580632914347,4.327504225963424,0.2
