Car_ID,Gear_Slip_Frequency,Clutch_Wear_Percentage,Transmission_Temp,Axle_Wear_Score,Transmission_Remaining_Years
1,1,59.92974313702795,109.23510024300701,3.326123476149844,4.709093981156069
2,7,95.55072327217005,112.65398086506674,4.143148131839373,0.2
3,3,97.32447899859807,114.0966512514129,1.6031561041052778,2.725758724262863
4,5,46.851896198402265,104.82411122196993,5.308963627770613,0.2
5,3,89.69945818778268,93.19995296207551,2.247519103851813,0.2
6,2,25.215931274341884,80.20790536239355,1.6428306119227754,6.350700831829324
7,4,71.4242569192027,60.0,5.3676191077576165,0.2
8,5,97.31649271791069,105.81440804912722,9.96603659060731,0.2
9,3,8.11231355873776,73.95286078797585,1.8806933915544488,5.130648680164832
10,8,30.561254379047863,104.4602895186012,9.00878171744058,0.2
11,3,43.5936234552329,,1.5242512163708655,1.7349372997890158
12,8,69.22640232790586,86.64322100745385,3.0465306617783816,0.2
13,6,65.69400139425507,83.21496146034794,1.0358208472611996,1.2335169045682353
14,5,58.65231172102974,74.52079849763378,5.60997977573717,0.2
15,5,35.44627496758566,113.77622828712651,2.061716494994733,1.6848250220603795
16,7,25.711832968636507,90.7778462442549,0.2461726436008671,1.3360537483590476
17,4,37.10243824052455,91.52067805284901,1.0340691636802501,5.211168994720498
18,3,31.21413445651411,85.05295330396666,3.783424987060898,2.832073210654439
19,4,74.24648167753823,92.13001147148518,3.108853465673118,0.2
20,5,,103.18696452004646,4.726976070803584,0.2
21,5,67.70492206267069,116.61162059909726,5.789997546362011,0.2
22,3,35.22947880651878,102.33027400371174,5.420884579772656,0.2
23,4,5.278688888969619,72.97738675359327,6.3125977336653305,1.3019205020794287
24,3,60.513598762556285,,0.06206139447946235,5.7499194969928125
25,4,18.239838420052134,113.47622812551177,0.635970490698865,5.186707193000806
26,3,49.70968886417695,107.32711229718672,5.0403910628644795,0.2
27,3,39.35098009071811,79.11696692484662,9.711312311574448,0.2
28,6,35.18127612655122,78.97824049470958,0.20434674239644623,5.143961137867552
29,6,95.42110228109111,106.63524118483156,9.248000665068648,0.2
30,5,5.264131555864681,97.5859399087249,7.639709342526341,0.2
31,4,29.506279398731184,121.28902847399267,9.6018134789018,0.2
32,2,8.851744789826155,94.08138029629846,7.0325229445715065,0.2
33,3,46.41619595369889,88.37704643081032,8.177342601841021,0.2
34,2,45.64864686116168,123.59937641631979,0.6577287404679133,3.7813112537413347
35,4,85.83981781307583,98.96426120645202,3.7171427021703574,0.2
36,2,97.81391532814807,84.15696551067397,0.27703701615829357,2.6881917135568547
37,2,57.505087362699506,108.78563489956373,5.292942326900438,0.2
38,4,20.689599643821055,96.80982104101545,0.6059028420243817,2.9093201983767694
39,0,17.440384063331226,83.85060008785123,0.6818573640852799,7.835959326639991
40,4,17.924693676386937,98.05877965438522,4.124546504861969,1.1723843787138448
41,7,90.90238779415263,105.18848410845615,0.33789432937572195,0.2
42,3,16.812483798308598,98.74350170191948,1.9325558779916319,2.279436556581211
43,2,48.92645740744543,96.88908416206135,2.4608398697690728,3.046033879271706
44,4,88.65866454042279,91.77502772707588,8.905623869114438,0.2
45,6,41.30309914537884,,9.421378624033867,0.2
46,6,34.02514106085712,83.201853640271,5.871790917621333,0.2
47,3,41.12220127885379,98.4889269680346,5.399399560446513,0.2
48,3,93.01419907656907,81.58625766705724,8.750279318797652,0.2
49,8,60.46158770993074,69.04857622111675,9.623499259688238,0.2
50,2,23.921695768499685,95.64425443918641,2.801546953256108,3.971365424122842
51,5,85.24515536110835,77.34814983051298,9.621280958075378,0.2
52,2,55.717628299309375,63.0233560281628,8.262747770387586,1.938177644695358
53,5,14.68468441670694,,2.9110723930254667,0.2
54,2,44.51579042526544,92.18812048670279,7.910472071038853,0.2
55,6,25.82383695955157,116.14397521206253,3.4067396474126213,0.2
56,3,19.625601770855607,79.74376979313443,6.3869080471924,1.996776106511128
57,7,54.156660780605435,127.23633815433503,9.471730431583419,0.2
58,3,35.81808643349805,102.25263895504725,7.135321789940786,0.2
59,3,,88.02217835840513,1.398337061046857,1.6504458442215997
60,3,,106.66863526419843,9.362661152788823,0.2
61,5,1.4637335954782005,97.69387403705386,1.3252995319694927,4.838972136185243
62,3,26.936335689622727,82.96048314565125,1.4012008408671184,4.364902876157631
63,2,41.90287608133973,82.19476377077261,8.00934702646739,0.2
64,4,82.72091185190916,79.4914761332634,3.879211488992281,0.5244221628552154
65,1,84.46469548935141,98.05684591223766,8.01469455347287,0.2
66,5,27.96520171557558,85.07551163248885,6.92688522078917,0.2
67,1,48.13816685391386,96.43296239714131,0.2583043207840674,6.805832810140423
68,0,32.243492164963136,,2.6707911895778222,4.390646494978343
69,4,86.71352293530073,84.45202105552858,2.038531176479913,3.2063716756607397
70,2,77.95418094622931,98.02235829969203,5.385193859837378,0.2
71,5,88.06501536462416,,6.759726195776654,0.2
72,4,13.90251572174883,106.28525701313505,9.441088849241476,0.2
73,3,74.23586623692593,67.84688575385125,7.410358120102458,0.2
74,4,42.256201011820835,103.68273976664246,0.8157418255021132,2.9001934764370554
75,6,54.206044828235115,70.26249725274428,7.047114410855036,0.2
76,4,89.23278481744646,102.35537889091901,6.907124059676953,0.2
77,6,1.2177558000974642,110.6899406171972,9.760480665111446,0.2
78,2,57.52589754681927,71.58366161464158,2.801427495234857,6.938341117007528
79,5,84.81809176087216,82.4104365681564,9.798944023750783,0.2
80,1,,,6.065397720989715,0.9391315419358559
81,4,83.28714725290621,102.97865640423362,4.9748176406924225,0.2
82,9,,88.36193207904952,8.368261881179091,0.2
83,1,68.72214784744457,85.42749175455504,8.349745106435922,0.2
84,7,46.59060857155024,99.06751394138328,6.688672208646467,0.2
85,4,85.74270775122848,125.05308843757325,2.5671148403280606,0.2
86,7,35.85617549093789,97.13278712681208,7.487097410733976,0.2
87,8,32.57429888325285,103.52389570460389,3.31076624421504,0.2
88,8,47.48484287371282,116.52553912890028,1.8117893626247006,0.2
89,2,52.704315580785476,107.99367672477557,0.23631981510776168,5.890584450365347
90,3,12.062295695139102,115.2256272370254,3.4602865930106566,0.5284763870388862
91,7,51.25339026942497,106.05606168128163,5.607054790655065,0.2
92,1,95.31281761356074,94.21462700728746,7.868741129214195,0.2
93,2,16.971072268795773,111.40205237959373,9.301666091946817,0.2
94,2,78.39636823804709,84.73732309068993,4.080448324823021,4.438986598666988
95,3,60.035429748805655,,0.9884461834484359,4.482536111655222
96,4,24.45509703114389,112.3474399276357,3.9498237425895253,0.6770628147429156
97,6,95.96954027671676,89.9473344729912,4.654186821401165,0.2
98,3,66.0344548795311,102.71317366295696,0.2819144183160127,2.8220218135793935
99,2,0.1520003750019594,90.56321231315046,6.5598707004930645,0.2
100,6,60.0658622627184,97.4590689825711,5.055811460350752,0.2
101,4,28.947089510721458,91.3250156516998,6.548949355294214,0.2
102,4,27.333026791798897,103.64136401915584,0.20283766968185235,7.340737723964522
103,4,53.70395379189839,60.0,5.067062594255444,0.4453358267394366
104,5,66.58252917282483,82.89980792151275,0.7614873632537211,4.226681113677204
105,8,15.870353529589332,,3.1886429001583148,0.2
106,4,,74.06491349265272,0.6727350984681701,2.815897708797356
107,7,55.02787876402,128.56510397324195,8.853445976197543,0.2
108,5,49.15325096560884,110.66465654684933,1.5679667309931877,1.5450127873887378
109,6,49.98265957354794,98.74011039475842,5.944723500199643,0.2
110,8,65.59595430318991,101.69460169824835,3.7822265168051317,0.2
111,6,,90.15427258207438,8.146448352206296,0.2
112,2,,94.7842292957027,3.4989591743592374,2.932039445646562
113,4,38.72713731740814,102.95447391823188,0.7386379984619773,3.0901123317288453
114,3,59.52535066941693,91.65479032674787,1.551118921463256,3.179442097653525
115,2,42.23519965307963,,7.541148664075146,0.2
116,6,38.72364260375459,101.64725258024231,7.766409148106671,0.2
117,3,72.5446934904265,79.27716483599181,6.458949547181429,0.2
118,3,28.345009254356455,90.88403036345542,0.43629867158640256,6.733914379751233
119,4,69.36794568743028,78.80782202878953,5.412344897828727,0.2
120,7,37.326738868386286,62.20193954688019,2.117086948046344,0.2
121,6,66.74503750414807,86.8540698773039,4.55952300919461,0.2
122,3,10.970735441000235,79.52873334749798,5.1972806579757815,1.3225728045565095
123,1,97.631134895298,82.51628299819187,4.92471212369066,0.2
124,6,5.876416123116313,75.81990661463382,1.9333378320986883,4.796565584332665
125,4,2.099857876545619,76.85965812533647,0.9036153083678244,6.791664819487951
126,2,9.026641138554348,90.2970744787057,9.853328155319264,0.2
127,4,69.32503212494055,82.0794056947252,6.735840021225319,0.2
128,6,83.5649767113531,88.28001250459167,6.013316190625943,0.2
129,2,39.278691638101826,99.600140233286,5.825064226918897,0.2
130,3,98.85064398681133,116.53640550075426,8.326820605898476,0.2
131,6,24.089477254987422,88.02695386869463,0.721011001584102,4.491691738465599
132,9,7.982012259000482,90.14540817538716,0.7326347555862611,2.3287618883787737
133,9,5.324989300802951,104.32396414095174,7.770548742259948,0.2
134,1,15.232637012372841,,4.713349176868703,3.0204541903214297
135,1,47.77358909156604,130.29847841197696,3.8517838572120766,0.9855088768510338
136,4,3.6377941603400243,118.3705243952982,5.911997658675717,0.2
137,4,17.668284974675586,114.45094548521844,3.6500034503580747,1.3146440103257717
138,2,76.33440329206948,88.24612923382989,7.354000890854918,0.2
139,4,50.92846568803275,76.5481422980297,8.632409858897788,0.2
140,5,54.03793245806951,77.77284746323657,0.8903011600016608,1.0938740238981781
141,1,25.22886097382545,97.90950016711376,5.342485572262578,0.2600129548996226
142,7,85.89527459675013,128.68623872069588,2.280517957644057,0.2
143,1,36.14973086144298,102.67837204505757,6.181409712928926,0.2
144,3,,,2.0862217889197057,2.4740663142929664
145,5,50.24143264651857,92.92614259434995,4.345550270896124,0.2
146,6,,82.15553446107936,9.392061700310263,0.2
147,3,5.3718387767772935,93.27956518318427,3.6625006122425727,3.9696722103851014
148,3,24.82384942876241,102.52641845023686,8.710847037048167,0.2
149,1,67.50105380906525,89.54302935130355,4.935902457432451,0.2
150,1,54.165049381609506,95.39832477094943,7.686579367345816,0.2
151,4,48.13946961712154,96.10890154304073,9.973396446694029,0.2
152,3,53.63903637956796,77.89756371194915,8.244856426691133,0.2
153,4,0.8368986515920218,78.54723848905255,0.7125921151768788,7.692777894505682
154,4,12.677330366737195,105.08230158340952,2.875929148899191,2.329830154986907
155,4,16.407473058704337,81.03732514841232,6.166378040099783,0.2
156,3,71.04608521176216,71.21611846140775,4.01839888010032,1.9900410252034106
157,4,62.949440623870366,73.13731725308486,5.901309551773397,0.2
158,4,16.08523409773557,105.80480033164442,0.11037321055607285,3.3875253927782456
159,6,24.532624288297455,96.47438557353676,0.8964316590414456,1.0166998741527364
160,4,78.82775712656056,,8.766571093260483,0.2
161,2,53.662455405622026,110.56666631065659,9.921833141362445,0.2
162,1,21.54276401559555,93.20026358495308,1.1915569062380083,7.6593529075173405
163,5,35.0653870493089,83.45030152011799,1.3373040836380112,5.001779035735706
164,8,49.62970713719813,84.979167349612,6.919762308802399,0.2
165,4,66.37210946733417,75.59106038136332,6.924116296950974,0.2
166,5,7.5906555707417,90.19273702261214,1.453507127501813,3.248991257344124
167,3,55.735182171514,88.12924598086913,7.814356963550529,0.2
168,4,77.76168688629008,99.50172898206918,3.890214538952698,0.2
169,4,65.961850295778,77.86185181597259,0.7785420331879234,4.358101844725465
170,2,70.40209277059772,114.25424925006905,4.422863222292051,1.536060169215562
171,4,80.92454707324154,84.70652191455297,4.685074675641604,0.2
172,3,,98.25610830030304,1.424891636456812,0.2
173,2,72.83449375762164,110.87580535701939,7.070237892944679,0.2
174,5,97.51689771782691,82.59800258352249,7.965047962916705,0.2
175,3,62.23525641187982,119.2853648477598,0.051599343703842004,2.589185827564749
176,4,1.6072944222705998,108.16161201842772,4.403420017295701,2.144259430850189
177,6,89.28143677355077,72.43352327282928,4.821895741638493,0.2
178,3,59.89513804081885,107.08495985576272,7.454381885942899,0.2
179,3,97.9502116984996,90.64260632932874,6.651525061154913,0.2
180,4,39.25241564857755,123.46593370742268,4.399482647016153,0.2
181,3,60.14411865808825,103.9589684924682,6.037082720696524,0.2
182,7,15.169169833782004,96.14171546707908,9.361947814457285,0.2
183,4,9.337396601934822,95.21003443394555,5.8938927673857355,1.7042568137898786
184,4,9.07548091861463,,6.4432428196960325,0.2
185,6,99.71524709699356,94.82847027644505,2.344837956044732,0.2
186,3,40.79940545006583,78.39382305359925,8.68763954453382,0.2
187,3,49.81406546968476,73.32179780106888,1.1758393648278664,5.613387263966948
188,4,72.95162895243284,112.33045081922617,0.7546396795262134,2.485328959345699
189,5,18.751231674103852,,1.7640611856304977,0.4567371824862636
190,3,26.012056933761162,111.75161884817342,4.554271827955603,0.2
191,3,52.34364699517483,88.45829739612395,3.4182637204226998,1.3564793590538373
192,3,48.338791306271226,98.27316683636508,7.477617602968408,0.2
193,9,85.64827801887913,70.83435884156559,5.541627535720327,0.2
194,6,24.9166134982576,89.37863586905307,9.128937329963504,0.2
195,3,21.099527465425805,,9.903075488774055,0.2
196,3,,110.59995309860967,6.084979601222271,0.2
197,3,70.97154904242475,86.1223008427501,0.7749346190986284,0.9205711884514476
198,8,97.92408459635557,60.0,9.90857564342089,0.2
199,6,19.39432563777378,108.1961974758217,9.095594652470357,0.2
200,5,61.60023674749527,101.83612811746212,8.15393310761862,0.2
201,5,10.638965864877825,99.30082189330597,7.443787348240104,0.2
202,2,25.685387624481937,114.00830871077568,4.785725115914702,0.5318195816567922
203,3,58.727839261818815,105.73909518811972,5.752803736915958,0.2
204,9,79.03403078453636,102.02695217452555,4.212562014064304,0.2
205,6,20.809736572924876,83.3267066702727,4.38151735277359,0.5050854328528995
206,4,94.5990093283456,90.40356224098048,8.768238378664169,0.2
207,4,74.6865027361607,71.60175175603659,2.2181451306671827,2.2825583164087924
208,6,,97.15789194500226,0.19046963859782218,0.7852137280827879
209,4,,81.87208827264462,4.238663298774722,0.2
210,2,10.180520623777367,92.12378301670637,4.486396436299699,3.780309357371811
211,2,66.89203147967865,81.61266947103015,0.7001829891308753,4.235534412418668
212,5,63.100641117251435,76.42412763546216,2.554644605518316,0.2
213,9,79.23350245122708,100.82888136902739,8.16582324845745,0.2
