Car_ID,Brake_Pad_Wear,Brake_Fluid_Level,Suspension_Stiffness,Shock_Absorber_Condition,Brakes_Suspension_Remaining_Years
1,18.889081154935145,74.00282918350469,6.6500056275012405,8.402213030589492,4.0002683197876
2,76.68117221145451,,5.595977364335123,3.9343054142466682,7.847426446159385
3,16.8419781554142,73.93241711036279,6.0768874479927035,9.551285902579444,1.6745245811111906
4,3.7790090818366604,100.0,9.639752613171773,6.213901993303178,1.7929852936432413
5,52.84378523896451,61.061421831549886,8.888278787367819,7.133671497172118,5.960902380816452
6,66.42726947267646,32.248092739252314,1.7760218442217344,4.726151411038844,7.993323768594644
7,11.111236903002943,,5.233840454155681,4.412610503742188,4.1255557441999695
8,49.1580136716594,74.27489062179951,6.186055806409007,8.95409306148773,4.34992073785965
9,48.11529200430328,57.99170195309284,6.288828072734805,7.228703367012975,4.953131148646145
10,30.531365820634143,79.8118105858573,7.573985438086514,10.0,1.8903592196218282
11,17.96512353309877,83.46982492765736,8.282888742002196,6.11606012253074,2.9297511565107976
12,14.744948414006023,52.42949555283774,7.5396446681249065,7.7963527639316785,3.212490019471525
13,61.21721146705789,42.03174386803715,5.030751524579784,3.9782745900502845,7.861423879366943
14,76.34792120398721,54.71899226408354,5.984809924244945,7.7426872614615885,6.038053639780203
15,31.26205741047101,45.27625717709881,5.336201671574384,9.60915816258889,5.942911576561843
16,77.02714214536438,,4.173179724276892,3.6513496168036976,7.709025831975503
17,26.91639215050196,80.6566207855988,9.471797749862779,8.104705501529349,2.6985030878918868
18,74.95582326368937,46.414134151101734,7.617206290146923,8.67749718770244,5.8181279061473505
19,50.024024912097694,70.37149919048149,7.410477896070262,6.337794192749374,6.93133295288401
20,89.00829089739634,,6.707668557624247,2.962545523534753,8.709562018132104
21,44.79113899858628,67.63892423547979,10.0,8.341199616529845,3.7179236516001666
22,39.18867271672526,57.1660612834863,8.723576100994752,7.168382337253607,4.868753933822481
23,52.81308836410496,71.11306279528641,3.305559562119105,6.476391200791427,5.013169131225388
24,68.6545605205958,37.814461089109784,7.787362358697475,3.649981216181646,7.938122429485223
25,23.392077969779134,64.94263438893715,9.638306587329287,9.907438629051258,3.08674231236791
26,0.0,,10.0,10.0,1.1150188433747634
27,69.0268126471779,31.27744771620332,5.202312405318166,3.9296652433874626,7.971161600225929
28,62.57150719917581,,4.007484922042073,1.764201161481159,9.16415479365588
29,54.5389186487713,67.50235285231406,7.066103163984517,7.450507663302265,4.852484722597793
30,43.442677769806956,63.975651327426704,9.308016819241395,5.175060039331973,6.914481408894273
31,0.0,87.07465491552607,,9.473670848671674,0.6503871542064463
32,35.11062822645495,82.04066718720327,6.623634767601664,6.518304089019166,2.3084661052783475
33,13.832235772209767,100.0,10.0,8.940684306416237,1.8807403404826657
34,46.95928517373496,57.51533048217002,,4.154621259825632,5.011090576174615
35,27.02062925548406,,7.772652070607659,10.0,2.3310971756841585
36,87.52922506959501,69.02098123922357,8.534491328121032,5.666742994329239,6.1005255920939
37,62.54142450533239,85.13691701876914,8.499411605257169,5.712182947694848,5.171655796360419
38,56.999962022324496,71.22866632423901,7.078091122607624,6.0516608299930095,6.165176386790541
39,20.559618542597715,80.74154265373666,7.9388722687958895,9.556375601680937,2.157464338684284
40,1.3473882522878426,73.3597709492761,5.129905122062934,9.826188648773268,1.6884735158212993
41,,22.94310290857596,7.000053127847005,3.2191398941646794,10.0
42,82.99282114081072,43.509168865992145,9.289267359865237,4.649856456053086,8.330269440378753
43,47.14449670896994,63.497868675317015,5.13894435257359,6.1649784373019605,7.069926408646628
44,29.62636452839358,79.27583014284646,8.283696066140285,7.985842708183345,2.7578355133087644
45,25.045118228109327,79.51305228264626,7.867686815572389,8.63538387059339,2.789385207043054
46,79.32714304276335,40.71012399264642,5.074501085127987,3.430398051187363,7.98079462609884
47,95.4218627015837,45.85737320226601,4.001217610530237,7.818784533150127,6.852813805634193
48,18.769812271939713,76.81947452662567,7.64325918254216,6.880831916999691,4.224480502240738
49,,63.35229679888997,5.71752338445034,4.549148669715364,4.203152021202234
50,,76.98377093564594,6.701730606314198,7.5783037459565925,3.8014013386802095
51,36.05964413804951,79.29970554263663,8.463685826190545,9.815174201553152,2.9288516434484517
52,100.0,19.363026493512823,5.438838749631458,3.413474939271882,9.699210764529637
53,30.796980563949106,93.66347599617825,6.919758604366404,7.814060424862533,1.7826057872978578
54,68.6191519025724,65.55350345162975,5.038566992394863,5.846188576811927,7.796390984048411
55,25.00225533366952,41.89333816760016,9.01846567454046,7.589155000615068,5.052353063572306
56,35.70163121063952,51.31060659841178,8.890869718622126,9.55739074056242,3.6625401199871046
57,75.32981866184453,28.063577984280617,,3.569945168269192,9.887247968066866
58,71.97519951058524,57.55465044161965,5.824763466863765,8.513784657871804,5.81799018815077
59,18.272666235154116,51.37903644065351,10.0,9.300432520875969,4.137572703533092
60,56.22650482591214,47.88107906566658,9.246270598595574,8.177329554674106,5.004228055578134
61,38.141655721064694,74.80747678557162,4.686878493000472,4.711318016389303,3.7133249718499077
62,33.15248373892772,96.29497617523334,5.73709313490063,4.786255904378903,6.005169650185456
63,13.64712509082906,77.00730381110859,7.2358409512563,9.761912118539472,4.259880202454509
64,38.48487183185053,80.09316764145493,7.211471604948911,6.605823512778289,4.0709511995494845
65,53.739726546475495,30.039644478268418,6.775247839063411,5.306735879165924,7.923890126037021
66,26.257377170672335,72.79819138581585,,9.626144356435685,2.7237612911949602
67,77.19119687158324,42.94952629047023,4.224264560878622,2.4405715420627194,10.0
68,94.17880439515312,14.106990429225775,5.565619668918433,3.965490726215918,8.7865158265026
69,60.47540801946555,43.91605775278817,7.279549834804953,2.9136265660546963,7.9934564069370175
70,31.344002755277366,89.85407353349777,10.0,6.841222098650457,4.188784669249389
71,17.093506845762864,64.32031345334704,7.426850078058417,9.080268768644215,3.899693826577654
