Car_ID,Oil_Level,Oil_Quality_Score,Avg_Engine_Temp,Engine_Damage_Score,Overheat_Events,Km_Driven,Engine_Remaining_Years
1,58.174855367689624,7.716797567435637,97.64947246515644,1.6845563998420419,7,204402.12763461052,0.21454333429922556
2,52.230143574886014,4.896692282009017,105.39110525065487,6.023355865459653,4,43032.04118012205,0.2
3,57.33924268134981,2.164796804433754,104.63137790385584,2.2820490761047303,5,48031.14782001867,0.2
4,84.93936986181726,4.263198381337095,109.60839391274841,5.270168893982032,1,68270.35761460791,0.2
5,24.90608110583352,6.463932880969942,104.70516051820333,2.9662344515976784,7,199812.11293913506,0.2
6,46.62001694086433,6.4274011423134345,103.8179751744346,7.805141310387878,4,72182.59931029381,0.2
7,13.413018560387812,,75.12336387524715,5.745297330628379,4,88704.52760841415,0.2
8,41.81711894591512,7.099906261344707,84.22711299917556,3.114305151201415,5,217355.70636952546,0.2
9,,3.4083804803835136,104.81056441449422,4.179050028601365,5,132858.00461790047,0.2
10,28.139781235796,4.228717002528973,103.5378053063943,3.613052244595014,4,50332.65296480374,0.2
11,36.9979352860469,5.390213869135318,105.68873173564438,2.801308568640411,10,74955.84701494045,0.2
12,77.58101316957283,8.591382926948803,113.69622287084658,5.558106915130827,6,323880.3229935215,0.2
13,15.519190939059069,3.701711949551531,101.3703514654032,5.625540370773846,3,87157.76785562743,0.2
14,89.11655694017755,0.3747362767912083,109.99664650796122,5.406855871593223,4,42157.349273306594,0.2
15,,3.043172095186039,88.22479911243414,4.728625061321527,4,224306.83269382716,0.2
16,,4.156837180468068,110.82000722280631,5.724338485953356,4,128925.62968490843,0.2
17,56.6240459279252,5.292774188533321,91.16973356085447,6.412720462085106,4,225189.594344529,0.2
18,35.85113659025146,1.870106230581547,113.5649083296381,7.526274405695233,6,179669.6994804318,0.2
19,59.025256352367464,7.680232320027222,,4.554331247897706,7,220048.86732910477,0.2
20,33.37118661190628,2.587123228839224,99.85808059736765,4.888910865021667,3,83071.8378478951,0.2
21,,4.032726769881024,97.32251769703406,6.52536503362486,5,180137.379004533,0.2
22,17.627830421616363,1.9302746910979232,116.61320618841397,4.361523477619889,7,149736.44083153212,0.2
23,53.874468061852774,5.68214465024096,75.53896035689844,3.4972494442808966,4,162209.18609433767,0.2
24,75.20998347312897,2.7846529450061115,106.1250070675853,5.984932432884018,5,268359.6888905132,0.2
25,65.07626157062025,0.8120873340642452,78.46074583322331,4.45668007448068,1,114880.8500500326,0.2
26,64.37006557124711,,101.91428347582547,9.476401433758594,5,146314.4070726066,0.2
27,32.14239211684291,1.2682990748821068,83.393473739678,6.891520846911055,2,197178.35077213068,0.2
28,49.8377096625514,2.74442176263173,80.96446915434227,7.389865055948064,6,111221.50151671849,0.2
29,52.891781114744504,1.6203645426422864,74.26313097756628,3.298668020280442,4,162705.4122515786,0.2
30,58.39145783100314,2.5072335918499333,106.5393410121618,7.966238573251464,7,250730.8705615704,0.2
31,54.15506145913985,4.093816083810013,64.96027520921427,3.3995998149722366,6,139009.40799538852,0.2
32,52.5156497988398,0.9588480192758775,72.46877432448437,8.63794641074001,7,273380.9232853016,0.2
33,48.1064109404419,6.510195734997803,91.20909376859709,4.043119388541044,5,223877.02026580065,0.2
34,44.456256061273145,1.4024042691176373,105.21084361158555,9.359929386596415,4,178438.3360610238,0.2
35,97.02991879145621,6.773619328323397,84.57822887942444,6.625759017020613,2,20208.14798774704,3.4513894199489354
36,60.92936475003074,3.853808942132049,122.11351929613751,8.955072964666067,6,218285.24803341422,0.2
37,35.86499072643231,4.715366849755476,125.87650713199042,6.5212739015432195,6,190406.8786164492,0.2
38,46.2674724198889,5.973263906983709,71.39354023595374,4.189282257377119,5,109805.65695362829,0.2
39,24.886672859771096,3.6477857605938087,104.57085361300035,8.724732461446527,2,194181.18318071763,0.2
40,86.6372537886129,1.651869529126109,94.60110194308663,1.098169824806089,3,119910.32631464279,0.2
41,64.68359972997848,1.2180444106382677,82.66981013947562,4.079343828542999,4,0.0,0.2
42,52.209909761177556,6.594557642213838,91.15065281960229,7.80333679638146,6,162423.75112532257,0.2
43,50.82193218859751,1.7844783307317051,100.6999601736311,6.939574418209562,5,203420.66897313844,0.2
44,29.74868586865475,1.3950116945121973,84.36441854882295,3.7204485271402943,6,159724.13334986917,0.2
45,74.25072058589404,4.524971577395732,116.08124940009155,7.603250201451816,7,225571.32053030955,0.2
46,66.19017181518008,5.03265945155195,76.88170826385374,5.597679153985823,3,110858.33617231759,0.2
47,57.23939248957676,3.284225099563315,93.73773664957751,2.721925714531519,7,194006.4711600144,0.2
48,95.47420585935322,6.173570552684456,87.87176945203426,8.826955875814793,3,96961.94660077785,0.2
49,48.28739874738456,4.927829147974114,103.85070906270522,3.1797569626906537,3,198580.46295443102,0.2
50,95.06506229104552,4.057973420763224,97.03926758841303,3.8437960568915788,2,196261.65303204354,0.2
