Car_ID,Oil_Level,Oil_Quality_Score,Avg_Engine_Temp,Engine_Damage_Score,Overheat_Events,Km_Driven,Engine_Remaining_Years
1,79.70565512376686,8.980198384661904,73.8046420565408,3.887336490572607,4.9341334186334755,143361.8375729583,5.739050375789317
2,,10.0,80.33159351735398,3.5324230060554704,4.119559007516249,75049.27332624521,5.344782783730078
3,83.21930012092918,4.816597982448689,82.02914357430602,2.1979898163421754,4.975343193854448,52444.708462455914,4.145448204621652
4,70.68801367598653,9.300689689242475,88.51119973001828,3.490437560632228,3.401053161239875,98292.06656910917,7.061332342844844
5,84.21307312900474,8.23260341881051,81.18193994901597,3.127758619357979,3.2640806915300966,64946.0586319062,2.0057687042078847
6,92.20847381521388,9.76407228909215,80.12818195865569,1.0938325106359708,6.208393591870738,57437.71736804581,4.259608854687309
7,64.70673269734995,6.722802726797892,84.47298317793067,4.241069892987549,6.44465471028024,135267.14456376355,5.728978073145616
8,72.70160927610854,8.482489972223815,88.81617114447171,0.27042018828864967,5.085466150599051,55663.023939185376,5.135126197872271
9,42.8548458404182,5.329137169047575,93.33643212608635,6.035030425381802,9.550646619683802,177649.00554947273,9.77855619365871
10,58.00660365161019,6.167862222208933,89.81788055928796,5.308244250811927,11.569736156133942,120938.50289528865,9.258391518482354
11,45.14572581846304,5.230685020932287,96.11721037482047,8.70849858719978,14.959050958161766,212284.34188695005,12.701865531453487
12,70.52110923144193,10.0,77.79379096468497,0.0,0.0,0.0,1.7337745263913689
13,51.27763456814303,8.899792655660157,,4.899410272813461,2.2406809536279324,150653.05912817895,7.971363144808453
14,33.70245161862191,4.755049911419405,95.12660784159924,6.6974221707706825,12.524936700141566,257361.72822068326,13.739645997193145
15,97.29671471808948,,82.52964579948623,0.15885147848228542,3.8609301746516627,34075.10676154684,2.8890396180560245
16,64.95281608450449,7.815559379008867,78.64941022981216,2.297518817759255,5.114082759101127,119281.62890124846,7.301409745630707
17,94.8690492422125,7.17462702180705,88.72622898294472,0.0,4.730187641965568,172728.62071204372,8.100907565876556
18,115.2306505176585,,79.04844092949051,0.0,4.544931035304568,28543.86587953503,3.3297731362653034
19,29.77062902800143,3.952101140612286,93.15703636570652,8.92716199499027,12.76932255221117,270159.2906925219,14.710474343505899
20,106.98365512943482,9.44065567977958,91.57636192169471,4.020328796923675,2.163660535613546,18351.22446725515,2.3109537892085235
21,33.16801748306849,5.6885252125158265,87.88055698866044,4.868551235273566,11.076553317172394,173446.07194997589,11.1731084942451
22,47.181171286905034,5.4452055728227595,110.20160459060821,6.884229767869654,12.874215498529837,288700.1586196649,15.0
23,71.37087133002893,10.0,81.8635322346535,6.647174664910105,3.9707630598647596,75749.40446320447,5.654191064462114
24,60.43664625478466,6.778114663342072,94.622649107335,5.899333104401837,9.097129188949378,179178.75312338915,10.030562242321997
25,92.5548203745067,10.0,73.43718356967581,5.7184963010636425,6.852623334760564,122837.24475608263,3.8569287528995804
26,27.778472394554168,2.8456426614872923,99.56822855927254,7.499939039803335,16.69581220381444,275942.7854636391,14.891879903420925
27,48.6262480649865,2.3313494130730867,95.09551710171192,4.571468704849419,6.25081200779482,211379.980135859,11.314325539507935
28,38.17458341551454,4.2118562741075225,77.62724777026602,9.47687147209956,10.641685207532051,188933.1416518461,11.308311311961964
29,86.93304529097992,8.200201199249298,80.1484158611164,0.36302639269443837,4.907599841604169,50059.326922957305,3.7622767804882757
30,30.86319778527407,2.142378177550964,98.65661087025384,8.562416449980184,11.75023814666441,266528.8118794584,13.201896328618338
31,93.87288862360376,5.839390183108571,86.18897524991863,1.9097724355616426,2.7043266436154165,81915.7560708174,4.727001935157864
