Car_ID,Brake_Pad_Wear,Brake_Fluid_Level,Suspension_Stiffness,Shock_Absorber_Condition,Brakes_Suspension_Remaining_Years
1,24.851012743772994,88.22721744150778,0.705877006741612,2.888607732719659,8.537553580468986
2,44.997542105079546,44.36374369285954,3.647894122653186,8.409286126648693,10.0
3,41.09408029965408,84.16638984233275,5.091244792787908,6.740615532291888,9.952775298843438
4,26.029969088689985,85.8995380315989,0.38491131508345044,6.508753622669058,9.827415437400303
5,,49.00997867713551,7.260616413773647,7.657915017022908,7.512378507104195
6,95.90069460279742,10.27948248984721,4.500871767083648,3.9962346338281574,10.0
7,1.966142543004401,79.83081090415268,3.7734993068977762,9.463332849407395,10.0
8,95.32520315037121,38.29807951814229,3.7383075319444217,,6.809292226033495
9,68.04508047310392,26.33708009384054,5.831664159878497,9.736077083389278,9.114118118146633
10,48.658812655052785,70.12113955942561,2.394821996714054,0.9194991229809246,6.272920293510245
11,109.99840976811618,6.472690762421199,8.609325521157412,4.207039605745866,6.193515554480771
12,39.339873912163334,60.636445407854666,3.1019307522852477,3.8932782689462755,8.242983539448325
13,7.955757128689422,50.49463832166676,0.22597395996477587,0.2962854905506085,7.597374478201527
14,35.14074244137962,73.25002274061367,7.261351442413203,4.074595526318606,10.0
15,16.363516260509524,79.44825997341043,1.13062210600831,4.461746909747179,9.003432630090513
16,,87.14042961463157,1.7509613448953665,2.384714419863686,2.478598014740627
17,88.06281842152414,34.54422549839456,1.0808891992791159,8.868235254371509,5.07144818721658
18,49.40634681115634,94.8100468044344,4.144277869915905,4.040104972836111,8.664285021075619
19,40.09592411184785,99.61645074353964,7.783014699126541,9.804064580033149,10.0
20,45.12914630087632,77.17361849957257,3.2943276362448017,6.51696990927098,9.144573336216371
21,72.08768485038962,83.31022195452145,5.878973252184288,5.149321237830618,7.832704782424785
22,24.776828443670627,36.43158760258552,4.911154882478584,4.100740309669978,10.0
23,,57.07387377826037,0.32480258214006796,4.255786764691592,5.568521840371296
24,14.24488158654288,32.10526500446112,0.7177715446836508,7.274536603923636,10.0
25,20.117628247191476,75.09267467119192,7.30616124960619,3.995784909985397,10.0
26,8.121772944869132,62.19188124518686,6.817621131575738,5.995244633356051,10.0
27,95.34722948091259,81.76603424156819,7.123204549549992,7.726041485738736,7.797071756283636
28,5.5738269642170435,89.33345420442282,4.193536693013011,,10.0
29,59.9536483455435,35.178383421450505,3.984267957226785,,7.206313104383268
