Car_ID,Gear_Slip_Frequency,Clutch_Wear_Percentage,Transmission_Temp,Axle_Wear_Score,Transmission_Remaining_Years
1,2.0,0.9691827331173908,80.17654139624797,,6.452474290085345
2,1.0,20.007866111403917,114.90890967911957,9.340958888703062,5.263607889153592
3,1.0,35.39891193969281,,2.3380954514882353,8.562153948044504
4,1.0,26.76059620338537,108.92369252643272,6.179787953385338,6.315481446392238
5,1.0,60.126526261999715,89.92715089853748,3.022204472913986,6.190339153836545
6,3.0,33.79607672810072,141.38917696588766,4.9070868552304905,4.841701026307687
7,0.0,,144.6761257167836,7.284277516298656,6.154332914334282
8,,91.49717259146985,,8.665376574888388,0.7271510139693944
9,2.0,7.3622420258505405,,,6.728280335788985
10,1.0,68.48848013407239,,3.702337816191697,7.070477285455365
11,1.0,51.87524440988477,65.39671878366667,0.9312909137343182,9.65409295967008
12,1.0,96.62158591123034,68.31657999255484,5.690103459286377,7.107263902926531
13,3.0,13.5607999448085,92.47138233182605,4.399862830040704,6.302245992608151
14,4.0,36.06913697585911,85.41464420667899,7.285213259569252,2.7523081497807214
15,,7.205484671821316,99.68518857520658,6.693863327004135,6.67203848879818
16,0.0,95.52692682071738,95.22415047690262,0.27471704896957116,6.690614166884995
17,4.0,99.38268778390079,100.62547559445755,1.6685261076449753,2.117404791737232
18,4.0,40.18904832940332,134.89631354812568,6.434129915333838,3.414242845239401
19,3.0,52.97409757739459,74.84724048621977,2.9234861399121344,5.443450135693494
20,3.0,31.86079232119907,108.88467725154743,4.706804296190405,5.063109020600752
21,0.0,78.12731706190135,87.61868104504082,0.7045393481010594,5.73861094105441
22,3.0,49.84433349490841,107.65486093750557,6.108462567510426,3.011244658358377
23,1.0,74.78012428775348,76.89337035070294,4.14937348899977,5.824027272884539
24,0.0,12.721824185554976,66.14813020823347,2.9059134849233144,11.897456105400972
25,0.0,99.59365766224708,79.32588759439493,1.3399904294717577,7.045255711124507
26,,46.45634696988491,79.2234353597294,0.9677679099422613,8.64218406496271
27,,94.33234346059555,,2.6143820052598064,5.166719337808999
28,1.0,86.23362501962063,93.3429023446195,4.082938693107649,3.3928601536754934
29,3.0,48.50520357760563,,9.796601220646863,5.057076200213585
30,12.572587030046131,1.1786884419862642,99.5865194870074,9.291996509617267,6.040452619221282
31,4.0,28.25316328676014,,9.047452739921848,8.431351153747714
