Car_ID,Rust_Level,Structural_Strength_Score,Damage_Severity,Body_Remaining_Years
1,22.60316667033105,5.954807681762779,7.470704716834062,10.794765512816081
2,78.50353091722098,6.508752892029694,0.2523882142266842,12.593149522744522
3,43.57644848925541,3.4011859214658138,1.74881192506951,10.627282497231173
4,49.891959593202984,1.4084265150677189,6.840589197628074,5.700725021879453
5,39.05011543050527,2.058148462563356,7.1041873687328385,5.378840052734255
6,14.715535344888062,,5.4920596380402875,13.201465799769716
7,31.95108404881787,0.9697285973851206,4.5324480408778465,6.7919351161665436
8,,5.236323967791762,9.527422423154716,12.73284890528431
9,3.88052017897186,0.9804564319402431,6.148017634447043,9.429478321492573
10,66.21203990757053,9.990576139792795,2.0978802350436885,14.34746135403009
11,1.3068865089106474,0.9713453807579797,2.8331204421036063,13.883099900965398
12,34.039593512481616,3.3902590199187954,8.776371577724275,5.471168829477206
13,71.11978725823265,7.1766665453928855,3.1631506911271323,8.677253475941033
14,,1.941265604957365,8.464543906407616,4.452479955353268
15,115.96756725463527,2.9453027321885497,2.5001084980791832,15.0
16,3.5105670449235316,8.63631639950467,8.024202669701058,13.389102918911133
17,,3.7143634357760957,0.76642113243228,15.0
18,53.57429711959223,5.75889588155304,9.424511501821625,6.823584838128133
19,114.0700238161197,2.4769513390054776,3.4327516102242206,11.315377738345463
20,16.435050253533532,4.946183020499614,0.9857583797688851,15.0
21,77.247839506649,1.1439839947677444,8.774921136737843,1.1335753133528117
22,,2.8042686147365536,5.303916496165153,9.259344427405662
23,24.567915389175266,6.615791565196794,9.46598563418296,8.059560403046858
24,12.44329572813891,6.627967527553107,6.579773391243533,12.35749244959887
25,6.353662115408234,8.950204116897574,2.1530114581383075,15.0
26,59.417812940988355,0.9780085358456756,1.0783899784055218,9.953240503079467
27,53.393920013350815,,7.605899695824874,5.112324386207018
28,30.034117946620782,4.361507931768238,9.70214661464456,6.919323068885302
29,,4.292839814562189,7.4539005291084734,6.272072153914414
30,23.619892933457436,0.19122669815576976,1.7157051830399683,11.643650899299562
31,75.71541170754139,,1.6807569024527658,5.625159138280869
32,17.291363215841706,7.696250238704333,2.6013901132747073,15.0
33,70.07366258475534,7.126398698070721,0.5496811057671003,12.037769794293009
34,52.77769365491582,7.3613889984244585,0.5422645144351312,13.188065439570252
35,49.10461084903566,6.183112596093507,5.635599228388436,8.2107709359537
36,10.99707520831628,4.3902274599853,3.537003459946723,12.623277694934503
37,14.51755108784523,5.254796111440322,0.638363172169919,15.0
38,104.95541180540926,6.88107565037511,9.108008195253447,12.40912826637074
39,15.188589759279356,3.7808804716362,6.218731995461294,11.047038428858194
40,22.356304008567935,7.543017463732118,3.793003413919862,13.22385676254959
41,32.42843785001659,3.8750314326967796,,13.61597348158568
42,15.166345469964071,5.074764663602405,7.459975440157283,8.797800312604453
43,57.27532062043737,,1.292959735175766,12.901348270751924
44,21.98260507690457,5.317513482444633,3.831809791791426,12.207074533651246
45,21.342956492729357,7.121426793409565,9.46469130032604,9.569385243512246
46,44.64661406970227,,4.820998022443286,8.169604778169937
47,46.23912837674855,6.582539008329157,4.676682223041651,11.322103894062867
48,48.94100450551185,8.086872362882117,7.065239148973888,7.906319676127181
49,,5.959861846604046,9.2749604922377,7.75281944784688
50,34.30176740036062,8.221438870282078,0.49507190645565635,15.0
51,1.6277785762436103,6.475086127319698,5.280347791676931,14.749787534771768
52,31.593134103558846,9.069252520976137,8.423197838716206,11.731895883636716
53,66.53775929482563,,9.519856437545908,6.5259003339105455
54,9.20738440703519,2.293764875083072,3.061096984626782,13.392485721164233
55,,8.366232565150112,1.7847640065562076,12.015303958132383
56,7.328841206811569,9.736414524483743,3.214753711135793,15.0
57,4.000145238307287,6.037931856929413,2.6379557545813226,15.0
58,,6.398902036966146,1.1366928383696528,13.426215497851588
59,49.08624879963774,0.11748667463159834,8.327337703850827,1.8199557643701436
60,26.82348833119031,6.004324337565395,5.3815862738382485,12.186520138230167
61,75.61141376578269,7.088148671501136,0.5336306775147526,11.488302735123936
62,72.16708933755734,7.68657703187388,3.2565243728173976,11.20841030855989
63,,3.0558829744341134,7.249340183753952,4.798075204366058
64,50.4932639149404,2.2115151467007865,2.403272465129568,9.42054590335829
65,34.718505568551365,3.633146169631517,1.3773061133483055,12.970124298560096
66,47.72088034362051,6.534268847723945,1.6828659281723313,13.541082524883384
67,34.202491617681765,5.004516145210354,9.377915340956884,6.798407426483335
68,76.58335995079692,7.854250767327273,8.213237630583501,6.808634856838474
69,24.275128022458592,1.5730525464225076,4.6006671317441,8.991027100202626
70,56.678956536498006,1.2767723418217491,3.4465211609667534,6.415948653803735
71,50.73304759512574,,4.820917090561077,8.783162133654246
72,3.3678468357775326,9.144619536801663,4.633597026998205,15.0
73,44.094607796610504,7.969228827938113,7.703969988877573,9.155711596347597
74,41.16076838454375,3.2735856589334213,3.8379912019546136,10.126593410599694
75,34.96252560778956,7.45528989991195,9.11886300921062,8.036425813836896
76,6.330042601161372,7.675269486248499,3.1482182810874324,15.0
77,70.49903256249235,1.3277835052755538,3.103871593935418,5.686791885356799
78,,1.68974066357783,8.16952628009056,6.540188103975968
79,72.22638974138158,6.774650371816663,7.5158081771583705,5.733435058909369
80,59.88331256269778,7.869793075953928,4.213351380387711,11.778216900463436
81,65.19969753818076,6.158798335057564,7.837411085082461,4.878463117119207
82,24.787934875724904,,4.189648941932652,11.297282948907126
83,45.06504630906256,2.649407131824113,2.384734889808675,10.259378733154353
84,41.127117848700024,0.28245694158111734,2.839990416856449,8.892586495125414
85,59.011914897346,1.6337187386321128,4.642424409224674,6.349041804881994
86,44.89316395000783,5.25435395075529,6.77690129574632,8.052844144572562
87,61.33402346235917,,6.232410128783108,10.270044228593095
88,37.67387834145295,7.01576214852592,3.936109862540632,13.965534254923867
89,73.08372994302854,,5.606815929975363,5.207104553701545
90,39.364344932127494,6.471343057218643,,15.0
91,33.7678964147948,9.53009303357435,9.37779292591562,8.67757425767729
92,23.998809463230533,2.9924585339963015,7.486931811689899,7.358847705702401
93,5.997733153589344,8.979429373382327,1.3243877709110363,15.0
94,34.23778149729708,5.916792843142814,7.60692196335746,9.136264526275488
95,62.57181606628887,,0.6373841307344108,12.651374502275722
96,60.1283081320493,,3.8186618422446648,9.462336941961016
97,54.26156589232989,5.489409370635893,8.119350224286922,6.521489229524075
98,,,9.108899633456108,15.0
99,59.47414706903868,6.595476920942213,9.47755365725456,8.275168323395826
100,96.09068139225917,1.7692788150272043,9.443988363137137,3.131027511397106
101,39.62536936293009,0.5669282055528801,5.942686686965213,5.109974562442594
102,29.26554920925536,7.168070100960135,0.45363744070799794,15.0
103,36.21979405342735,0.9402599196501882,9.631240191945963,2.8349088164165863
104,32.33012829483246,9.16024415690554,3.844588448165097,15.0
105,37.56549102037291,9.942451374361712,0.09018084799283344,15.0
106,2.769819540772378,0.0029155045786544154,2.1317971810474887,12.2621792739768
107,13.893541302964163,4.641764194657839,3.62627264612747,12.308368715005377
108,100.63063565563621,9.36862075881818,8.421222498138933,11.19978772014461
109,3.1821953110485346,9.38645029848711,6.531311978625913,15.0
110,,5.765068093334536,5.563331354009562,9.274479178672973
111,12.724801958536682,,2.5238005602869618,15.0
112,1.471930947367719,2.66204203081056,5.591724416544199,10.842554097463012
113,26.16189459726624,5.936070604004671,5.670795144978696,13.117554042737018
114,14.985638716156284,8.708911419783364,6.583686481639589,15.0
115,,7.049207820464489,3.379856886478901,15.0
116,50.433270506531485,2.4463657081444836,8.15072335654359,2.1950257858013904
117,45.89731806280683,0.013548096663865694,4.443190303166917,5.86086708395316
118,52.02110225535105,3.0300361662033612,5.1425117799399995,7.510390452157627
119,24.10261794054722,9.74914431247466,,15.0
120,19.891390998063628,4.55290315600479,8.596061838615215,7.760292244213145
121,52.93348889636768,9.39096185441435,3.5893279925752952,13.888425267318018
122,100.2806244475246,3.5090300296816013,8.161831202356055,3.988248267751338
123,7.337458503731291,7.595928255426548,7.051224555649485,12.541917999390858
124,8.916682756148395,3.469415610332419,0.5942567899256057,15.0
125,5.113740356181733,8.815077494589298,3.4574220292732427,15.0
126,,6.859167407281614,6.292079284361386,11.095075441408978
127,78.70595482441584,3.6035102735108895,7.7923715071674895,2.215251082119107
128,72.17797413072562,0.09118705781122283,2.813611527989627,4.267851286287806
129,70.9533693108851,3.9947058222737564,1.6877190816292909,9.845023169390178
130,53.16477456815785,9.31805144080457,3.7650302521664623,13.606756962280981
131,47.47637503747307,9.618769426789978,9.630431338334404,8.390300309069097
132,51.080629008963854,7.652684529220654,8.805062753157593,7.82753592471023
133,8.692214343573124,1.2573579353116426,4.930681395000754,10.015271308389245
134,13.57419621192955,0.22299015136647782,4.401002087616204,7.494952759787174
135,8.355089824547752,7.26781266412336,6.615930937019327,14.835556397074004
136,41.614275016659064,6.928466157601615,5.825591190969494,11.975953375109288
137,52.27718117953468,8.909198589368462,8.141763711440019,9.686354437183223
138,26.34647983115606,6.283577489863401,4.869343945292931,11.673844436826208
139,40.682903821292655,8.244877471961873,3.499884110204773,13.614011342018973
140,,9.010092630994878,8.126462005813927,11.477080592654394
141,8.727175704662677,6.744376799806082,2.8561880582710106,15.0
142,2.217874137232192,4.373402910838886,9.389278942597345,13.078662008289754
143,44.578103481373375,4.481388957835919,5.245922632544072,9.157850675312847
144,57.83221222670389,7.770976437098556,9.087900610069644,11.975692895487848
145,,6.158562784708853,3.663072362764921,13.936704586648181
146,20.57623279688766,9.357514666643048,,15.0
147,55.69998172284975,5.932423293069275,9.19004888988431,5.9954742965625325
148,9.244990063605378,4.153039429256916,7.893330820125741,8.686746410123105
149,36.642219529217414,7.659936108361548,,10.733022809761815
150,9.256335027439633,9.948141764716745,1.1393474857191044,15.0
151,74.34593004782101,0.8804745390241997,3.7985780167244974,4.654838368497344
152,1.2398663348544048,4.3810923711143355,6.6656199605461,11.979281555855854
153,53.257863241266534,4.798115026208314,9.70222492285981,2.763941011942398
154,41.351206947970375,,2.5102677433832685,13.873470426523284
155,77.7094827616557,5.052240643886295,4.399945456753636,6.179284659012515
156,46.37296032175626,9.853936269885072,2.4744509181696595,15.0
157,9.743040581750941,0.3241082074270668,6.870099986595839,10.078370873013682
158,27.143667247474525,2.2349721466545827,4.146447543256052,10.121540323256813
159,19.64609989577295,4.716544899504928,3.130422460510043,13.572598353317721
160,33.17921746676534,,8.10302702399447,2.66962780152814
161,38.04384439082831,1.1817993362559753,4.939683202584337,8.848615286087936
162,17.262217216208064,4.222571483228111,1.0401501581647887,15.0
163,48.03023738902127,0.414930869851563,2.679546595923031,9.146002814172215
164,63.09190167648438,7.578276874106752,5.251566552921018,10.489759934804992
165,72.00607287107589,,1.8107593718685033,7.503767186658093
166,31.782280585239295,,9.395718669699647,7.5281648375253845
167,110.84588167800332,5.003592527485149,8.701145660932639,3.633271624349993
168,34.51387257704319,0.7657097313186542,3.9278511551273487,6.736079802536608
169,,3.550203809134771,3.1117776513524076,8.132615496228235
170,30.84948616778152,5.989441527879919,9.173616760561243,8.181155827175097
171,,4.347836794061232,9.58458903065681,7.070675867896896
172,7.673214167691382,0.8895651109461601,8.298595459551194,9.582788616532039
173,98.56728925922842,7.7197090549138805,9.096872715313433,7.089799561895585
174,61.325796270807686,3.949250116242041,9.359295534317777,6.136222055918856
175,29.849829974980153,0.208425950324167,7.979261422728707,4.480780551354572
176,43.97571641216368,3.5537681972543957,5.855662898576083,7.599207033352289
177,36.65312410417351,5.336481811784386,9.804096749908762,5.871715630978054
178,13.243761285501074,5.365765001469363,,15.0
179,38.226170374377176,7.911026793970666,9.76410712953289,7.153150219183603
180,26.69047308348892,5.727519241645325,6.279971695768434,11.192109531837394
181,20.531448959692142,7.822909531571192,5.2660466781025494,14.781958921455766
182,72.04848907259337,,7.3403645319866415,4.987163186001727
183,16.510515212773278,7.484926659544907,2.589445973251835,15.0
184,69.3435750637448,2.21353457738236,8.446272548360962,0.9187980064360989
185,77.96507863923749,5.977713115342466,4.260691894250059,8.690376471225248
186,61.34948270390111,3.7681660919720192,5.7713585466477255,7.296012199004619
187,,2.3145810253255528,7.287761312001816,5.63788361297364
188,47.489463441388125,4.170696733140636,9.587144273633418,10.941362428544293
189,11.522606504457586,8.783154248073496,5.9828314154628774,15.0
190,75.15134227473013,8.628620979517782,9.497723607550371,4.552978709296468
191,3.232264474376585,,6.450831641728637,15.0
192,116.741260434788,5.397374476523812,2.1917626886657193,15.0
193,52.62545303421325,7.918378521113668,1.8655763090153166,13.62409325175448
194,15.070409141053469,0.7838814865623291,9.71879767123239,9.885510829688233
195,61.81178611045033,2.594300526053134,2.7423717117726634,7.384121738227317
196,29.212167505767592,3.749677744921318,4.219466729297931,10.869024442911366
197,19.377345175821034,,7.91298886374101,6.9913593040536
198,48.728202046246295,6.605129081453884,9.77176325939262,6.646900284407238
199,25.27402846421346,9.536455056627382,9.73638200774673,14.34485471444001
200,34.563508576372335,4.992515551623954,2.748901817871112,12.523183799206727
201,,0.35532288498027476,7.612739512376164,4.373817159928851
202,37.50492851706461,2.321506382672338,2.947525371950186,10.89352124643586
203,39.54811069187447,0.8948650151483584,4.246367093937033,7.976120795787449
204,8.894662833783675,8.30520265580613,6.576217408560233,15.0
205,62.130986483076036,2.8333198700012474,7.339672510115229,3.411847519174096
206,76.4707188955377,2.5469239926411493,8.304985921736542,1.1524219028050058
207,8.977452087432969,5.16812131777767,0.558278781866095,15.0
208,8.023684421721011,5.132213284097977,7.482593370922608,11.859647709702115
209,,8.565843077216053,5.73320469943733,11.034805070952382
210,42.25582785014379,2.512487816509182,7.811118535563402,5.648115185255619
211,50.54273412618113,7.01563648136851,6.1929162070845765,9.692701983021365
212,57.72225663331486,7.1268567619599255,5.212732715820149,8.071949453444061
213,73.30627619323961,1.2074481834444228,8.015857268252255,0.14561938585113654
214,39.52453013473659,,2.434558225785477,11.58309507324992
215,12.563243633592345,7.879934868163458,5.368950729178223,13.856216230512317
216,53.43193364114043,4.778132262484046,8.597133575603321,5.744974917347424
217,0.47940809130559536,2.463498984528111,0.512665406148981,15.0
218,,9.940858029646108,1.8039925331345974,15.0
219,11.932680468706733,5.452311394388101,0.7076336609189904,15.0
220,42.78215263898752,0.9377354456623765,9.701537873028558,0.781796355972744
221,46.0400271602485,2.0475703054721652,8.103740549406929,4.396244240260778
222,54.55563156224825,0.8749432193253583,4.5698575009322004,8.032158557652632
223,74.38828269148642,4.681883189820245,2.120905482988963,10.23243170151731
224,35.25612056342645,,7.227201921348511,7.941624782842392
225,98.50357888390499,0.6876915398543901,7.038889506641062,6.460576570989382
226,32.40428428693428,9.618901549174602,9.53025596193314,10.053869177353505
227,61.796849554746544,4.153239483799966,4.24709007910653,7.987239720655331
228,,7.309706204041108,8.507084058055943,7.949966276687805
229,45.57324212860923,1.2502397519517683,4.460308686843818,6.367595811908391
230,,7.8224748589799775,4.756283828269589,10.234104173979722
231,55.09620621564064,0.9675425384043013,,11.466347613287335
232,51.591607461965836,8.215392612756798,3.6599805939096863,12.99381519439405
233,15.50167608350658,1.5224755483422825,5.890101262372836,8.559449620165667
234,78.29502451614671,3.550666227691357,8.145335170865524,1.255962706581881
235,,4.866395780206277,5.073715775938804,8.270985275862866
236,63.87429423876047,3.1218798683842164,6.204861439884041,5.330868227623385
237,10.990679625928452,7.101466013832944,6.576151718026627,13.215218215538885
238,8.204884658270197,5.262876180531765,5.881879916112826,12.597066879112313
239,,3.8979080113143816,9.062427443250323,8.063866935538327
240,6.17732234343225,9.432592965663847,0.9941265767632645,15.0
241,71.09439003073895,0.44430859891503416,8.843637307163942,0.1
242,33.90782577351946,7.100069057108268,9.389823836457596,6.565545176231982
243,29.44160660223842,1.2200580858925414,,9.302245394870452
244,52.37821518436287,7.534032213312773,1.8036821885463195,12.367842259264158
245,52.81643267685324,3.930732914515316,6.125502791422747,6.131609917930336
246,26.67643017829411,7.564947837351978,1.843124391434502,15.0
247,56.96717312385953,4.933949391598594,4.9128908190988065,8.252677211195001
248,44.62946108296991,2.135871216317452,9.589241842117527,2.401318203450871
249,,4.173789212683493,4.802706143356569,8.980555172316132
250,23.398151389244113,4.18298837619906,0.5301053944100809,14.99636914090694
251,67.45255927572627,5.544983141023357,6.387862469821202,7.3225358173623185
252,28.28993116526444,3.4308087203801607,3.4878316275516363,11.820789577044645
253,30.121304705645507,4.944876361133664,6.252799940975059,9.341156142866367
254,74.8251497805052,2.437145360534503,6.962719740069341,3.7496457023365624
255,10.569912778688053,4.592036139454406,7.326200588557712,10.448697835592085
256,,2.314660798851851,2.0099521169933188,13.469631976841676
257,,3.636728065657854,9.852033368151867,1.7788731700935885
258,52.19769866226087,2.6391637104009416,3.638845523677113,7.907824412315549
259,77.78223550386028,4.829508970078146,6.540025439300607,2.8246329448508747
260,19.015387443261123,7.147674701392611,1.0260364115535414,15.0
261,15.863931137152631,6.5062476922887456,9.131769926011195,15.0
262,119.2028250422107,9.067997585779109,4.666152424191404,12.088772400945988
263,31.102266705921817,3.57044596803469,2.846530370354383,14.106479909289535
264,9.152147270173225,1.737497894216461,4.849398986907399,11.11849083699837
265,4.705177637371092,9.22929346504748,8.528107549083595,12.998673932826618
266,,5.459067252593136,1.4913326306246466,11.706674968452996
267,107.70195691808152,1.4201375087225043,2.9006552820818854,6.806774117305057
268,33.31091433997617,2.66553333401642,9.735880702796413,4.800257860872019
269,49.193190337335786,0.8965486152455604,0.4126945012971006,10.090807280929846
270,36.433886909386864,5.9073699940568645,4.339546653990212,11.900378535208597
271,21.26312004835973,9.674809295848595,9.537384586856923,10.344082691233153
272,55.27022860394175,0.6315923861292161,4.644824482202924,6.806217405454934
273,7.487801050049443,3.683924015205741,,15.0
274,26.631642907030113,0.45981414446424107,7.027551553710387,10.73670255975096
275,19.803735750607032,3.71044172992446,6.023365214680076,10.023469668967529
276,13.021740453087398,4.1512598461716514,2.4349846402990973,15.0
277,,8.990781064771873,2.753707548314149,13.50980105701892
278,53.74126693173552,2.8248254603874567,2.8475823474108553,8.335155357355573
279,33.7743928402063,6.4418704158282525,4.791822364963622,10.310490352279114
280,50.94607538368728,6.864383345865992,3.859415444136338,12.065046438070885
281,50.64488948005188,1.7980871951529953,5.08261562074169,5.958770891879311
282,65.92743817446464,0.8978150044348632,6.041658444308627,2.620449187478678
283,14.758688290109268,1.9541852548611216,8.982826046968356,7.346583280760914
284,17.570100914572233,5.034196314978228,0.5747965839877256,15.0
285,31.742573630828737,3.310771694322492,1.4510699553465078,13.799765796199004
286,73.42301839012917,4.705837652710483,2.008980988898524,8.487929842894545
287,74.54441231491057,1.0073471727507677,7.1613437005704625,2.576231894939806
288,39.09854984215932,,2.9915348786414198,11.808403621783063
289,12.059202021567117,1.6040706053162523,1.5273142821168195,13.463554133793089
290,44.00960784173114,1.3058599723800324,9.108414877269592,4.787756952471327
291,,4.070875044382081,5.868773233194218,8.750653651325042
292,77.15871991090619,5.970561143339728,7.438749103811697,4.075087796952518
293,45.73341395266994,1.304123925163817,8.051719890231526,4.2499715507126705
294,17.553654313518933,5.38844300457488,4.988767807357353,11.470626932240313
295,35.919304336198685,7.781930226273217,6.645561230106106,11.696343423603945
296,30.56708597798515,,5.39281866144529,11.636745158166029
297,32.02855642512798,4.001922628775668,8.709286515496292,7.995992743066472
298,,2.5300882125175708,6.315073631646936,8.404800335087725
299,49.205525444297116,,,3.2946932825114184
300,4.728921074313028,9.875508163624428,,15.0
301,1.441864412569256,5.657955207865411,5.5444612579972485,13.097256183284118
302,0.2999780028124466,9.914914980334949,9.746680286353884,12.84335071949895
303,8.025209002034952,1.6385675534910082,9.906676282577193,7.267591266370145
304,26.961149606849382,,2.0608512297490247,12.360712416680231
305,38.22014663038864,5.4092284912673305,7.188172156442646,8.57747711432554
306,96.411392367226,6.3871575849894935,8.698624206108153,3.683324973491309
307,6.940738181406889,6.856746458281595,1.1310929819573323,15.0
308,57.991700914247275,1.5284983383726936,8.521177096591064,2.1856361932741963
309,58.179301720906416,0.264367525718221,1.459264906374974,7.450506099683538
310,17.78008305849574,0.7112114826731549,0.5017923873970431,15.0
311,8.744457720799632,4.837041220515714,4.200724897033643,14.202313066757945
312,4.957657213339077,7.9879665138310285,7.6171291149311005,13.368318909148043
313,31.40737416948399,8.308688259801118,2.6360555356970683,15.0
314,20.757891187449644,,5.117159424523389,8.61918215633267
315,0.9524298754984084,0.19537940427739175,9.446649770665292,10.858912727596744
316,23.8175293930692,2.142015882825654,8.801501007602171,4.633316338898964
317,65.13450667607589,3.8848512827965562,2.296548277205066,8.870302557851561
318,63.97858490885799,3.9165335277823754,9.944237708606822,2.694396318116496
319,32.33106590442681,2.7936053521328685,3.6663402780438767,9.891845570830258
320,75.9906939911551,0.8196220876491249,6.277498359169764,1.5028442818935668
321,67.27134811485645,1.787641031839644,4.178731451353494,6.146864929820696
322,,1.4117993827305242,9.664798763333502,0.1
323,74.54407927248121,8.160096664062657,5.870516181678976,7.669078200072823
324,28.444348190325506,,1.5116457168665332,15.0
325,17.730945978017214,2.0423280755301554,5.457419226355079,9.57240251423954
326,8.063156193929988,1.5626602901456432,3.512885429329533,11.451699213824343
327,77.10697015778348,2.395447008368805,9.028035332115186,3.9937127421338943
328,64.2559663936739,6.7380170336899345,6.620243014808521,7.196215122246896
329,41.7629143256394,8.648142027885902,0.648200655698935,15.0
330,,0.33854093747762826,,8.310864604795357
331,69.56548000318244,4.660183125029416,1.8057672864604168,9.93160483257243
332,60.94234469175955,,3.911509854420714,9.561330316771004
333,,8.029469442861902,8.962092680437488,4.597618237468116
334,31.229049454270104,0.19674389312683838,7.978243024881001,4.742666870571674
335,6.906882460877659,9.913355146229357,2.566988975635219,15.0
336,45.87265253525735,5.969650056035047,2.074725419499186,14.24912594726975
337,61.693717531905904,0.12335130366754155,5.009648390986792,3.3588216012967886
338,29.37690026600908,7.964623401384301,6.7149900802313125,11.802174027815202
339,1.4152798611830342,7.640234903075335,7.1169314846661695,13.51620851815938
340,70.68093081966025,2.5043312750007285,3.1812938870741525,6.16288417897965
341,50.03484844174976,1.751392305776005,8.412859928104794,3.325749584386435
342,64.69541904803575,2.4656706741553434,0.6294314771643217,8.853921744881049
343,69.05486155066095,4.587571819140867,9.187159763873089,4.079277774512679
344,79.27461334459757,4.734623036467191,2.705065432416347,7.7508531877067615
345,90.61068732142705,8.22669538627528,1.113997598028581,15.0
346,3.0288457423172055,0.8649419599990515,6.664921327178207,9.729603180434196
347,78.92078557664308,1.814003453690547,7.73853949917775,0.5681539043485123
348,72.30148715057763,1.7717005267116626,7.1644736402567215,2.2417846162736224
349,46.4675079960211,3.707362817169806,8.236278620057828,5.212726371064611
350,,2.4279709580400866,8.725637995678786,3.0375981545770934
351,78.77290876650551,2.9714975085875728,0.4202404414161365,10.167797040271562
352,18.178827731457528,2.8676530651394447,5.4904548940176925,11.871030505612461
353,,9.910710365353927,9.317421853131417,9.178630337212704
354,,6.887301396189266,1.2491190465637714,12.57027057149808
355,62.56236578942822,0.33547588414200535,5.3478448419467135,10.821691610348005
356,34.1696911689921,6.495107804641531,7.863144626933653,9.699569522399438
357,52.43902251307799,0.3244581695375037,0.19356795250130565,8.848922462004113
358,47.476730132654986,2.0445546560343217,5.0313995203840065,6.980422187776419
359,66.93033083164822,2.7224618333379844,7.136513008295836,3.817761438468802
